Source,Target,Weight,Label,Type
6,430,1,Año,Dirigido
6,432,1,Año,Dirigido
6,445,1,Año,Dirigido
6,450,1,Año,Dirigido
6,454,1,Año,Dirigido
6,458,1,Año,Dirigido
6,460,1,Año,Dirigido
6,462,1,Año,Dirigido
6,465,1,Año,Dirigido
6,466,1,Año,Dirigido
6,467,1,Año,Dirigido
6,468,1,Año,Dirigido
6,469,1,Año,Dirigido
6,470,1,Año,Dirigido
6,471,1,Año,Dirigido
6,472,1,Año,Dirigido
6,473,1,Año,Dirigido
6,474,1,Año,Dirigido
6,475,1,Año,Dirigido
6,476,1,Año,Dirigido
6,478,1,Año,Dirigido
6,489,1,Año,Dirigido
6,490,1,Año,Dirigido
6,491,1,Año,Dirigido
6,492,1,Año,Dirigido
6,494,1,Año,Dirigido
6,495,1,Año,Dirigido
6,496,1,Año,Dirigido
6,497,1,Año,Dirigido
6,499,1,Año,Dirigido
6,503,1,Año,Dirigido
6,507,1,Año,Dirigido
6,511,1,Año,Dirigido
6,513,1,Año,Dirigido
6,515,1,Año,Dirigido
6,655,1,Año,Dirigido
6,656,1,Año,Dirigido
6,657,1,Año,Dirigido
6,660,1,Año,Dirigido
6,671,1,Año,Dirigido
6,675,1,Año,Dirigido
6,683,1,Año,Dirigido
6,684,1,Año,Dirigido
6,686,1,Año,Dirigido
6,689,1,Año,Dirigido
6,696,1,Año,Dirigido
6,697,1,Año,Dirigido
6,698,1,Año,Dirigido
6,699,1,Año,Dirigido
6,702,1,Año,Dirigido
6,703,1,Año,Dirigido
6,705,1,Año,Dirigido
6,706,1,Año,Dirigido
6,708,1,Año,Dirigido
6,710,1,Año,Dirigido
6,715,1,Año,Dirigido
6,716,1,Año,Dirigido
6,717,1,Año,Dirigido
6,718,1,Año,Dirigido
6,721,1,Año,Dirigido
6,722,1,Año,Dirigido
6,725,1,Año,Dirigido
6,727,1,Año,Dirigido
6,731,1,Año,Dirigido
6,740,1,Año,Dirigido
6,742,1,Año,Dirigido
6,751,1,Año,Dirigido
6,752,1,Año,Dirigido
6,760,1,Año,Dirigido
6,769,1,Año,Dirigido
6,776,1,Año,Dirigido
6,781,1,Año,Dirigido
6,782,1,Año,Dirigido
6,786,1,Año,Dirigido
6,788,1,Año,Dirigido
6,791,1,Año,Dirigido
6,792,1,Año,Dirigido
6,793,1,Año,Dirigido
6,801,1,Año,Dirigido
6,803,1,Año,Dirigido
6,805,1,Año,Dirigido
6,806,1,Año,Dirigido
6,808,1,Año,Dirigido
6,810,1,Año,Dirigido
6,812,1,Año,Dirigido
6,816,1,Año,Dirigido
6,817,1,Año,Dirigido
6,819,1,Año,Dirigido
6,821,1,Año,Dirigido
6,823,1,Año,Dirigido
6,825,1,Año,Dirigido
6,880,1,Año,Dirigido
6,881,1,Año,Dirigido
6,886,1,Año,Dirigido
6,900,1,Año,Dirigido
6,902,1,Año,Dirigido
6,903,1,Año,Dirigido
6,904,1,Año,Dirigido
6,911,1,Año,Dirigido
6,920,1,Año,Dirigido
6,921,1,Año,Dirigido
6,922,1,Año,Dirigido
6,923,1,Año,Dirigido
6,925,1,Año,Dirigido
6,926,1,Año,Dirigido
6,927,1,Año,Dirigido
6,928,1,Año,Dirigido
6,929,1,Año,Dirigido
6,930,1,Año,Dirigido
6,931,1,Año,Dirigido
6,932,1,Año,Dirigido
6,933,1,Año,Dirigido
6,934,1,Año,Dirigido
6,935,1,Año,Dirigido
6,941,1,Año,Dirigido
6,943,1,Año,Dirigido
6,946,1,Año,Dirigido
6,949,1,Año,Dirigido
6,950,1,Año,Dirigido
6,951,1,Año,Dirigido
6,953,1,Año,Dirigido
6,955,1,Año,Dirigido
6,956,1,Año,Dirigido
6,958,1,Año,Dirigido
6,959,1,Año,Dirigido
6,960,1,Año,Dirigido
6,962,1,Año,Dirigido
6,965,1,Año,Dirigido
6,967,1,Año,Dirigido
6,968,1,Año,Dirigido
6,969,1,Año,Dirigido
6,970,1,Año,Dirigido
6,971,1,Año,Dirigido
6,972,1,Año,Dirigido
6,973,1,Año,Dirigido
6,974,1,Año,Dirigido
6,975,1,Año,Dirigido
6,976,1,Año,Dirigido
6,977,1,Año,Dirigido
6,978,1,Año,Dirigido
6,979,1,Año,Dirigido
6,1009,1,Año,Dirigido
6,1012,1,Año,Dirigido
6,1019,1,Año,Dirigido
6,1020,1,Año,Dirigido
6,1023,1,Año,Dirigido
6,1025,1,Año,Dirigido
6,1027,1,Año,Dirigido
6,1030,1,Año,Dirigido
6,1035,1,Año,Dirigido
6,1037,1,Año,Dirigido
6,1043,1,Año,Dirigido
6,1045,1,Año,Dirigido
6,1047,1,Año,Dirigido
6,1048,1,Año,Dirigido
6,1050,1,Año,Dirigido
6,1051,1,Año,Dirigido
6,1053,1,Año,Dirigido
6,1062,1,Año,Dirigido
6,1063,1,Año,Dirigido
6,1064,1,Año,Dirigido
6,1068,1,Año,Dirigido
6,1071,1,Año,Dirigido
6,1072,1,Año,Dirigido
6,1076,1,Año,Dirigido
6,1078,1,Año,Dirigido
6,1079,1,Año,Dirigido
6,1081,1,Año,Dirigido
6,1082,1,Año,Dirigido
6,1083,1,Año,Dirigido
6,1085,1,Año,Dirigido
6,1086,1,Año,Dirigido
6,1088,1,Año,Dirigido
6,1091,1,Año,Dirigido
6,1092,1,Año,Dirigido
6,1095,1,Año,Dirigido
6,1096,1,Año,Dirigido
6,1097,1,Año,Dirigido
6,1099,1,Año,Dirigido
6,1101,1,Año,Dirigido
6,1104,1,Año,Dirigido
6,1106,1,Año,Dirigido
6,1109,1,Año,Dirigido
6,1112,1,Año,Dirigido
6,1114,1,Año,Dirigido
6,1115,1,Año,Dirigido
6,1116,1,Año,Dirigido
6,1119,1,Año,Dirigido
6,1121,1,Año,Dirigido
6,1123,1,Año,Dirigido
6,1127,1,Año,Dirigido
6,1129,1,Año,Dirigido
6,1131,1,Año,Dirigido
6,1132,1,Año,Dirigido
6,1133,1,Año,Dirigido
6,1139,1,Año,Dirigido
6,1181,1,Año,Dirigido
6,1186,1,Año,Dirigido
6,1200,1,Año,Dirigido
6,1201,1,Año,Dirigido
6,1204,1,Año,Dirigido
6,1208,1,Año,Dirigido
6,1209,1,Año,Dirigido
6,1210,1,Año,Dirigido
6,1212,1,Año,Dirigido
6,1213,1,Año,Dirigido
6,1216,1,Año,Dirigido
6,1218,1,Año,Dirigido
6,1219,1,Año,Dirigido
6,1220,1,Año,Dirigido
6,1221,1,Año,Dirigido
6,1225,1,Año,Dirigido
6,1226,1,Año,Dirigido
6,1227,1,Año,Dirigido
6,1228,1,Año,Dirigido
6,1229,1,Año,Dirigido
6,1230,1,Año,Dirigido
6,1232,1,Año,Dirigido
6,1234,1,Año,Dirigido
6,1235,1,Año,Dirigido
6,1236,1,Año,Dirigido
6,1237,1,Año,Dirigido
6,1238,1,Año,Dirigido
6,1239,1,Año,Dirigido
6,1240,1,Año,Dirigido
6,1242,1,Año,Dirigido
6,1243,1,Año,Dirigido
6,1245,1,Año,Dirigido
6,1246,1,Año,Dirigido
6,1248,1,Año,Dirigido
6,1249,1,Año,Dirigido
6,1256,1,Año,Dirigido
6,1257,1,Año,Dirigido
6,1258,1,Año,Dirigido
6,1259,1,Año,Dirigido
6,1267,1,Año,Dirigido
6,1269,1,Año,Dirigido
6,1379,1,Año,Dirigido
6,1381,1,Año,Dirigido
6,1382,1,Año,Dirigido
6,1395,1,Año,Dirigido
6,1398,1,Año,Dirigido
6,1399,1,Año,Dirigido
6,1403,1,Año,Dirigido
6,1405,1,Año,Dirigido
6,1407,1,Año,Dirigido
6,1411,1,Año,Dirigido
6,1412,1,Año,Dirigido
6,1417,1,Año,Dirigido
6,1425,1,Año,Dirigido
6,1426,1,Año,Dirigido
6,1433,1,Año,Dirigido
6,1436,1,Año,Dirigido
6,1437,1,Año,Dirigido
6,1438,1,Año,Dirigido
6,1439,1,Año,Dirigido
6,1440,1,Año,Dirigido
6,1441,1,Año,Dirigido
6,1442,1,Año,Dirigido
6,1456,1,Año,Dirigido
6,1465,1,Año,Dirigido
6,1486,1,Año,Dirigido
7,8,1,Año,Dirigido
7,14,1,Artista,Dirigido
7,19,1,Artista,Dirigido
7,22,1,Artista,Dirigido
7,25,1,Año,Dirigido
7,34,1,Artista,Dirigido
7,136,1,Año,Dirigido
7,142,1,Año,Dirigido
7,144,1,Año,Dirigido
7,148,1,Año,Dirigido
7,151,1,Año,Dirigido
7,160,1,Año,Dirigido
7,163,1,Año,Dirigido
7,166,1,Año,Dirigido
7,169,1,Año,Dirigido
7,185,1,Año,Dirigido
7,208,1,Año,Dirigido
7,223,1,Año,Dirigido
7,230,1,Año,Dirigido
7,233,1,Año,Dirigido
7,242,1,Año,Dirigido
7,250,1,Año,Dirigido
7,266,1,Año,Dirigido
7,269,1,Año,Dirigido
7,273,1,Año,Dirigido
7,274,1,Año,Dirigido
7,277,1,Año,Dirigido
7,285,1,Año,Dirigido
7,299,1,Año,Dirigido
7,335,1,Año,Dirigido
7,339,1,Año,Dirigido
7,351,1,Año,Dirigido
7,353,1,Año,Dirigido
7,356,1,Año,Dirigido
7,364,1,Año,Dirigido
7,372,1,Año,Dirigido
7,378,1,Año,Dirigido
7,381,1,Año,Dirigido
7,384,1,Año,Dirigido
7,388,1,Año,Dirigido
7,392,1,Año,Dirigido
7,393,1,Año,Dirigido
7,400,1,Año,Dirigido
7,401,1,Año,Dirigido
7,416,1,Año,Dirigido
7,500,1,Año,Dirigido
7,501,1,Año,Dirigido
7,502,1,Año,Dirigido
7,508,1,Año,Dirigido
7,509,1,Año,Dirigido
7,510,1,Año,Dirigido
7,512,1,Año,Dirigido
7,514,1,Año,Dirigido
7,516,1,Año,Dirigido
7,520,1,Año,Dirigido
7,522,1,Año,Dirigido
7,527,1,Año,Dirigido
7,658,1,Año,Dirigido
7,663,1,Año,Dirigido
7,664,1,Año,Dirigido
7,665,1,Año,Dirigido
7,666,1,Año,Dirigido
7,667,1,Año,Dirigido
7,668,1,Año,Dirigido
7,669,1,Año,Dirigido
7,670,1,Año,Dirigido
7,673,1,Año,Dirigido
7,674,1,Año,Dirigido
7,676,1,Año,Dirigido
7,677,1,Año,Dirigido
7,678,1,Año,Dirigido
7,679,1,Año,Dirigido
7,680,1,Año,Dirigido
7,681,1,Año,Dirigido
7,682,1,Año,Dirigido
7,687,1,Año,Dirigido
7,688,1,Año,Dirigido
7,690,1,Año,Dirigido
7,691,1,Año,Dirigido
7,692,1,Año,Dirigido
7,693,1,Año,Dirigido
7,694,1,Año,Dirigido
7,695,1,Año,Dirigido
7,700,1,Año,Dirigido
7,701,1,Año,Dirigido
7,704,1,Año,Dirigido
7,707,1,Año,Dirigido
7,709,1,Año,Dirigido
7,712,1,Año,Dirigido
7,719,1,Año,Dirigido
7,720,1,Año,Dirigido
7,733,1,Año,Dirigido
7,735,1,Año,Dirigido
7,736,1,Año,Dirigido
7,737,1,Año,Dirigido
7,743,1,Año,Dirigido
7,747,1,Año,Dirigido
7,748,1,Año,Dirigido
7,753,1,Año,Dirigido
7,754,1,Año,Dirigido
7,763,1,Año,Dirigido
7,765,1,Año,Dirigido
7,768,1,Año,Dirigido
7,771,1,Año,Dirigido
7,772,1,Año,Dirigido
7,774,1,Año,Dirigido
7,780,1,Año,Dirigido
7,783,1,Año,Dirigido
7,790,1,Año,Dirigido
7,794,1,Año,Dirigido
7,795,1,Año,Dirigido
7,798,1,Año,Dirigido
7,809,1,Año,Dirigido
7,811,1,Año,Dirigido
7,813,1,Año,Dirigido
7,814,1,Año,Dirigido
7,820,1,Año,Dirigido
7,824,1,Año,Dirigido
7,826,1,Año,Dirigido
7,827,1,Año,Dirigido
7,828,1,Año,Dirigido
7,829,1,Año,Dirigido
7,882,1,Año,Dirigido
7,883,1,Año,Dirigido
7,884,1,Año,Dirigido
7,885,1,Año,Dirigido
7,887,1,Año,Dirigido
7,889,1,Año,Dirigido
7,890,1,Año,Dirigido
7,891,1,Año,Dirigido
7,892,1,Año,Dirigido
7,893,1,Año,Dirigido
7,894,1,Año,Dirigido
7,895,1,Año,Dirigido
7,897,1,Año,Dirigido
7,898,1,Año,Dirigido
7,899,1,Año,Dirigido
7,901,1,Año,Dirigido
7,905,1,Año,Dirigido
7,906,1,Año,Dirigido
7,907,1,Año,Dirigido
7,908,1,Año,Dirigido
7,910,1,Año,Dirigido
7,912,1,Año,Dirigido
7,913,1,Año,Dirigido
7,914,1,Año,Dirigido
7,915,1,Año,Dirigido
7,916,1,Año,Dirigido
7,919,1,Año,Dirigido
7,924,1,Año,Dirigido
7,938,1,Año,Dirigido
7,952,1,Año,Dirigido
7,964,1,Año,Dirigido
7,1006,1,Año,Dirigido
7,1007,1,Año,Dirigido
7,1008,1,Año,Dirigido
7,1010,1,Año,Dirigido
7,1011,1,Año,Dirigido
7,1013,1,Año,Dirigido
7,1014,1,Año,Dirigido
7,1016,1,Año,Dirigido
7,1017,1,Año,Dirigido
7,1018,1,Año,Dirigido
7,1021,1,Año,Dirigido
7,1022,1,Año,Dirigido
7,1024,1,Año,Dirigido
7,1026,1,Año,Dirigido
7,1029,1,Año,Dirigido
7,1031,1,Año,Dirigido
7,1032,1,Año,Dirigido
7,1033,1,Año,Dirigido
7,1034,1,Año,Dirigido
7,1036,1,Año,Dirigido
7,1038,1,Año,Dirigido
7,1039,1,Año,Dirigido
7,1040,1,Año,Dirigido
7,1042,1,Año,Dirigido
7,1044,1,Año,Dirigido
7,1054,1,Año,Dirigido
7,1055,1,Año,Dirigido
7,1057,1,Año,Dirigido
7,1058,1,Año,Dirigido
7,1059,1,Año,Dirigido
7,1061,1,Año,Dirigido
7,1065,1,Año,Dirigido
7,1066,1,Año,Dirigido
7,1067,1,Año,Dirigido
7,1070,1,Año,Dirigido
7,1073,1,Año,Dirigido
7,1074,1,Año,Dirigido
7,1075,1,Año,Dirigido
7,1080,1,Año,Dirigido
7,1089,1,Año,Dirigido
7,1108,1,Año,Dirigido
7,1170,1,Año,Dirigido
7,1171,1,Año,Dirigido
7,1172,1,Año,Dirigido
7,1173,1,Año,Dirigido
7,1174,1,Año,Dirigido
7,1175,1,Año,Dirigido
7,1176,1,Año,Dirigido
7,1177,1,Año,Dirigido
7,1178,1,Año,Dirigido
7,1179,1,Año,Dirigido
7,1180,1,Año,Dirigido
7,1182,1,Año,Dirigido
7,1183,1,Año,Dirigido
7,1184,1,Año,Dirigido
7,1185,1,Año,Dirigido
7,1187,1,Año,Dirigido
7,1188,1,Año,Dirigido
7,1189,1,Año,Dirigido
7,1190,1,Año,Dirigido
7,1191,1,Año,Dirigido
7,1192,1,Año,Dirigido
7,1193,1,Año,Dirigido
7,1194,1,Año,Dirigido
7,1195,1,Año,Dirigido
7,1196,1,Año,Dirigido
7,1197,1,Año,Dirigido
7,1198,1,Año,Dirigido
7,1199,1,Año,Dirigido
7,1202,1,Año,Dirigido
7,1203,1,Año,Dirigido
7,1205,1,Año,Dirigido
7,1206,1,Año,Dirigido
7,1207,1,Año,Dirigido
7,1211,1,Año,Dirigido
7,1214,1,Año,Dirigido
7,1215,1,Año,Dirigido
7,1217,1,Año,Dirigido
7,1222,1,Año,Dirigido
7,1223,1,Año,Dirigido
7,1224,1,Año,Dirigido
7,1231,1,Año,Dirigido
7,1233,1,Año,Dirigido
7,1253,1,Año,Dirigido
7,1264,1,Año,Dirigido
7,1265,1,Año,Dirigido
7,1266,1,Año,Dirigido
7,1270,1,Año,Dirigido
7,1273,1,Año,Dirigido
7,1275,1,Año,Dirigido
7,1445,1,Año,Dirigido
7,1449,1,Año,Dirigido
7,1460,1,Año,Dirigido
8,14,1,Año,Dirigido
8,15,1,Artista,Dirigido
8,22,1,Año,Dirigido
8,25,1,Año,Dirigido
8,136,1,Año,Dirigido
8,142,1,Año,Dirigido
8,144,1,Año,Dirigido
8,148,1,Año,Dirigido
8,151,1,Año,Dirigido
8,160,1,Año,Dirigido
8,163,1,Año,Dirigido
8,166,1,Año,Dirigido
8,169,1,Año,Dirigido
8,185,1,Año,Dirigido
8,208,1,Año,Dirigido
8,223,1,Año,Dirigido
8,230,1,Año,Dirigido
8,233,1,Año,Dirigido
8,242,1,Año,Dirigido
8,250,1,Año,Dirigido
8,266,1,Año,Dirigido
8,269,1,Año,Dirigido
8,273,1,Año,Dirigido
8,274,1,Año,Dirigido
8,277,1,Año,Dirigido
8,285,1,Año,Dirigido
8,299,1,Año,Dirigido
8,335,1,Año,Dirigido
8,339,1,Año,Dirigido
8,351,1,Año,Dirigido
8,353,1,Año,Dirigido
8,356,1,Año,Dirigido
8,364,1,Año,Dirigido
8,372,1,Año,Dirigido
8,378,1,Año,Dirigido
8,381,1,Año,Dirigido
8,384,1,Año,Dirigido
8,388,1,Año,Dirigido
8,392,1,Año,Dirigido
8,393,1,Año,Dirigido
8,400,1,Año,Dirigido
8,401,1,Año,Dirigido
8,416,1,Año,Dirigido
8,500,1,Año,Dirigido
8,501,1,Año,Dirigido
8,502,1,Año,Dirigido
8,508,1,Año,Dirigido
8,509,1,Año,Dirigido
8,510,1,Año,Dirigido
8,512,1,Año,Dirigido
8,514,1,Año,Dirigido
8,516,1,Año,Dirigido
8,520,1,Año,Dirigido
8,522,1,Año,Dirigido
8,527,1,Año,Dirigido
8,658,1,Año,Dirigido
8,663,1,Año,Dirigido
8,664,1,Año,Dirigido
8,665,1,Año,Dirigido
8,666,1,Año,Dirigido
8,667,1,Año,Dirigido
8,668,1,Año,Dirigido
8,669,1,Año,Dirigido
8,670,1,Año,Dirigido
8,673,1,Año,Dirigido
8,674,1,Año,Dirigido
8,676,1,Año,Dirigido
8,677,1,Año,Dirigido
8,678,1,Año,Dirigido
8,679,1,Año,Dirigido
8,680,1,Año,Dirigido
8,681,1,Año,Dirigido
8,682,1,Año,Dirigido
8,687,1,Año,Dirigido
8,688,1,Año,Dirigido
8,690,1,Año,Dirigido
8,691,1,Año,Dirigido
8,692,1,Año,Dirigido
8,693,1,Año,Dirigido
8,694,1,Año,Dirigido
8,695,1,Año,Dirigido
8,700,1,Año,Dirigido
8,701,1,Año,Dirigido
8,704,1,Año,Dirigido
8,707,1,Año,Dirigido
8,709,1,Año,Dirigido
8,712,1,Año,Dirigido
8,719,1,Año,Dirigido
8,720,1,Año,Dirigido
8,733,1,Año,Dirigido
8,735,1,Año,Dirigido
8,736,1,Año,Dirigido
8,737,1,Año,Dirigido
8,743,1,Año,Dirigido
8,747,1,Año,Dirigido
8,748,1,Año,Dirigido
8,753,1,Año,Dirigido
8,754,1,Año,Dirigido
8,763,1,Año,Dirigido
8,765,1,Año,Dirigido
8,768,1,Año,Dirigido
8,771,1,Año,Dirigido
8,772,1,Año,Dirigido
8,774,1,Año,Dirigido
8,780,1,Año,Dirigido
8,783,1,Año,Dirigido
8,790,1,Año,Dirigido
8,794,1,Año,Dirigido
8,795,1,Año,Dirigido
8,798,1,Año,Dirigido
8,809,1,Año,Dirigido
8,811,1,Año,Dirigido
8,813,1,Año,Dirigido
8,814,1,Año,Dirigido
8,820,1,Año,Dirigido
8,824,1,Año,Dirigido
8,826,1,Año,Dirigido
8,827,1,Año,Dirigido
8,828,1,Año,Dirigido
8,829,1,Año,Dirigido
8,882,1,Año,Dirigido
8,883,1,Año,Dirigido
8,884,1,Año,Dirigido
8,885,1,Año,Dirigido
8,887,1,Año,Dirigido
8,889,1,Año,Dirigido
8,890,1,Año,Dirigido
8,891,1,Año,Dirigido
8,892,1,Año,Dirigido
8,893,1,Año,Dirigido
8,894,1,Año,Dirigido
8,895,1,Año,Dirigido
8,897,1,Año,Dirigido
8,898,1,Año,Dirigido
8,899,1,Año,Dirigido
8,901,1,Año,Dirigido
8,905,1,Año,Dirigido
8,906,1,Año,Dirigido
8,907,1,Año,Dirigido
8,908,1,Año,Dirigido
8,910,1,Año,Dirigido
8,912,1,Año,Dirigido
8,913,1,Año,Dirigido
8,914,1,Año,Dirigido
8,915,1,Año,Dirigido
8,916,1,Año,Dirigido
8,919,1,Año,Dirigido
8,924,1,Año,Dirigido
8,938,1,Año,Dirigido
8,952,1,Año,Dirigido
8,964,1,Año,Dirigido
8,1006,1,Año,Dirigido
8,1007,1,Año,Dirigido
8,1008,1,Año,Dirigido
8,1010,1,Año,Dirigido
8,1011,1,Año,Dirigido
8,1013,1,Año,Dirigido
8,1014,1,Año,Dirigido
8,1016,1,Año,Dirigido
8,1017,1,Año,Dirigido
8,1018,1,Año,Dirigido
8,1021,1,Año,Dirigido
8,1022,1,Año,Dirigido
8,1024,1,Año,Dirigido
8,1026,1,Año,Dirigido
8,1029,1,Año,Dirigido
8,1031,1,Año,Dirigido
8,1032,1,Año,Dirigido
8,1033,1,Año,Dirigido
8,1034,1,Año,Dirigido
8,1036,1,Año,Dirigido
8,1038,1,Año,Dirigido
8,1039,1,Año,Dirigido
8,1040,1,Año,Dirigido
8,1042,1,Año,Dirigido
8,1044,1,Año,Dirigido
8,1054,1,Año,Dirigido
8,1055,1,Año,Dirigido
8,1057,1,Año,Dirigido
8,1058,1,Año,Dirigido
8,1059,1,Año,Dirigido
8,1061,1,Año,Dirigido
8,1065,1,Año,Dirigido
8,1066,1,Año,Dirigido
8,1067,1,Año,Dirigido
8,1070,1,Año,Dirigido
8,1073,1,Año,Dirigido
8,1074,1,Año,Dirigido
8,1075,1,Año,Dirigido
8,1080,1,Año,Dirigido
8,1089,1,Año,Dirigido
8,1108,1,Año,Dirigido
8,1170,1,Año,Dirigido
8,1171,1,Año,Dirigido
8,1172,1,Año,Dirigido
8,1173,1,Año,Dirigido
8,1174,1,Año,Dirigido
8,1175,1,Año,Dirigido
8,1176,1,Año,Dirigido
8,1177,1,Año,Dirigido
8,1178,1,Año,Dirigido
8,1179,1,Año,Dirigido
8,1180,1,Año,Dirigido
8,1182,1,Año,Dirigido
8,1183,1,Año,Dirigido
8,1184,1,Año,Dirigido
8,1185,1,Año,Dirigido
8,1187,1,Año,Dirigido
8,1188,1,Año,Dirigido
8,1189,1,Año,Dirigido
8,1190,1,Año,Dirigido
8,1191,1,Año,Dirigido
8,1192,1,Año,Dirigido
8,1193,1,Año,Dirigido
8,1194,1,Año,Dirigido
8,1195,1,Año,Dirigido
8,1196,1,Año,Dirigido
8,1197,1,Año,Dirigido
8,1198,1,Año,Dirigido
8,1199,1,Año,Dirigido
8,1202,1,Año,Dirigido
8,1203,1,Año,Dirigido
8,1205,1,Año,Dirigido
8,1206,1,Año,Dirigido
8,1207,1,Año,Dirigido
8,1211,1,Año,Dirigido
8,1214,1,Año,Dirigido
8,1215,1,Año,Dirigido
8,1217,1,Año,Dirigido
8,1222,1,Año,Dirigido
8,1223,1,Año,Dirigido
8,1224,1,Año,Dirigido
8,1231,1,Año,Dirigido
8,1233,1,Año,Dirigido
8,1253,1,Año,Dirigido
8,1264,1,Año,Dirigido
8,1265,1,Año,Dirigido
8,1266,1,Año,Dirigido
8,1270,1,Año,Dirigido
8,1273,1,Año,Dirigido
8,1275,1,Año,Dirigido
8,1445,1,Año,Dirigido
8,1449,1,Año,Dirigido
8,1460,1,Año,Dirigido
9,12,1,Artista,Dirigido
9,13,1,Artista,Dirigido
9,16,1,Artista,Dirigido
9,18,1,Artista,Dirigido
9,29,1,Año,Dirigido
9,31,1,Artista,Dirigido
9,49,1,Año,Dirigido
9,50,1,Artista,Dirigido
9,52,1,Artista,Dirigido
9,152,1,Año,Dirigido
9,243,1,Año,Dirigido
9,316,1,Año,Dirigido
9,346,1,Año,Dirigido
9,403,1,Año,Dirigido
9,404,1,Año,Dirigido
9,405,1,Año,Dirigido
9,407,1,Año,Dirigido
9,409,1,Año,Dirigido
9,410,1,Año,Dirigido
9,412,1,Año,Dirigido
9,417,1,Año,Dirigido
9,425,1,Año,Dirigido
9,431,1,Año,Dirigido
9,457,1,Año,Dirigido
9,461,1,Año,Dirigido
9,486,1,Año,Dirigido
9,487,1,Año,Dirigido
9,521,1,Año,Dirigido
9,641,1,Año,Dirigido
9,1271,1,Año,Dirigido
9,1290,1,Año,Dirigido
9,1293,1,Año,Dirigido
9,1360,1,Año,Dirigido
9,1423,1,Año,Dirigido
10,23,1,Año,Dirigido
10,131,1,Año,Dirigido
10,135,1,Año,Dirigido
10,141,1,Año,Dirigido
10,154,1,Año,Dirigido
10,157,1,Año,Dirigido
10,172,1,Año,Dirigido
10,203,1,Año,Dirigido
10,206,1,Año,Dirigido
10,212,1,Año,Dirigido
10,239,1,Año,Dirigido
10,288,1,Año,Dirigido
10,291,1,Año,Dirigido
10,300,1,Año,Dirigido
10,347,1,Año,Dirigido
10,349,1,Año,Dirigido
10,355,1,Año,Dirigido
10,358,1,Año,Dirigido
10,374,1,Año,Dirigido
10,379,1,Año,Dirigido
10,380,1,Año,Dirigido
10,386,1,Año,Dirigido
10,396,1,Año,Dirigido
10,408,1,Año,Dirigido
10,414,1,Año,Dirigido
10,418,1,Año,Dirigido
10,419,1,Año,Dirigido
10,420,1,Año,Dirigido
10,421,1,Año,Dirigido
10,423,1,Año,Dirigido
10,427,1,Año,Dirigido
10,429,1,Año,Dirigido
10,430,1,Año,Dirigido
10,432,1,Año,Dirigido
10,445,1,Año,Dirigido
10,450,1,Año,Dirigido
10,454,1,Año,Dirigido
10,458,1,Año,Dirigido
10,460,1,Año,Dirigido
10,462,1,Año,Dirigido
10,465,1,Año,Dirigido
10,466,1,Año,Dirigido
10,467,1,Año,Dirigido
10,468,1,Año,Dirigido
10,469,1,Año,Dirigido
10,470,1,Año,Dirigido
10,471,1,Año,Dirigido
10,472,1,Año,Dirigido
10,473,1,Año,Dirigido
10,474,1,Año,Dirigido
10,475,1,Año,Dirigido
10,476,1,Año,Dirigido
10,478,1,Año,Dirigido
10,489,1,Año,Dirigido
10,490,1,Año,Dirigido
10,491,1,Año,Dirigido
10,492,1,Año,Dirigido
10,494,1,Año,Dirigido
10,495,1,Año,Dirigido
10,496,1,Año,Dirigido
10,497,1,Año,Dirigido
10,499,1,Año,Dirigido
10,503,1,Año,Dirigido
10,507,1,Año,Dirigido
10,511,1,Año,Dirigido
10,513,1,Año,Dirigido
10,515,1,Año,Dirigido
10,655,1,Año,Dirigido
10,656,1,Año,Dirigido
10,657,1,Año,Dirigido
10,660,1,Año,Dirigido
10,671,1,Año,Dirigido
10,675,1,Año,Dirigido
10,683,1,Año,Dirigido
10,684,1,Año,Dirigido
10,686,1,Año,Dirigido
10,689,1,Año,Dirigido
10,696,1,Año,Dirigido
10,697,1,Año,Dirigido
10,698,1,Año,Dirigido
10,699,1,Año,Dirigido
10,702,1,Año,Dirigido
10,703,1,Año,Dirigido
10,705,1,Año,Dirigido
10,706,1,Año,Dirigido
10,708,1,Año,Dirigido
10,710,1,Año,Dirigido
10,715,1,Año,Dirigido
10,716,1,Año,Dirigido
10,717,1,Año,Dirigido
10,718,1,Año,Dirigido
10,721,1,Año,Dirigido
10,722,1,Año,Dirigido
10,725,1,Año,Dirigido
10,727,1,Año,Dirigido
10,731,1,Año,Dirigido
10,740,1,Año,Dirigido
10,742,1,Año,Dirigido
10,751,1,Año,Dirigido
10,752,1,Año,Dirigido
10,760,1,Año,Dirigido
10,769,1,Año,Dirigido
10,776,1,Año,Dirigido
10,781,1,Año,Dirigido
10,782,1,Año,Dirigido
10,786,1,Año,Dirigido
10,788,1,Año,Dirigido
10,791,1,Año,Dirigido
10,792,1,Año,Dirigido
10,793,1,Año,Dirigido
10,801,1,Año,Dirigido
10,803,1,Año,Dirigido
10,805,1,Año,Dirigido
10,806,1,Año,Dirigido
10,808,1,Año,Dirigido
10,810,1,Año,Dirigido
10,812,1,Año,Dirigido
10,816,1,Año,Dirigido
10,817,1,Año,Dirigido
10,819,1,Año,Dirigido
10,821,1,Año,Dirigido
10,823,1,Año,Dirigido
10,825,1,Año,Dirigido
10,880,1,Año,Dirigido
